Job id,companyId,title,contractType,Companyname,city,state,sector,viewscount,applicationsCount,dateposted
4132895751,95313,Data Engineer,Contract,TalentBridge,San Jose, CA,Software Development and IT System Custom Software Development,620,200,04/02/25
4137192129,1586,"Data Engineer, F3 DASH",Full-time,Amazon,Bellevue, WA,Software Development,894,146,04/02/25
3875370889,46623,Data Engineer,Full-time,"GEI Consultants, Inc.",Ithaca, NY,Environmental Services and Renewable Energy Semiconductor Manufacturing,200,45,04/02/25
4149784405,1482,Software Engineer - Recent Graduate,Full-time,PayPal,San Jose, CA,"Software Development, Financial Services, and Technology, Information and Internet",680,123,04/02/25
4120826371,10667,"Data Engineer, Product Analytics",Full-time,Meta,New York, NY,"Technology, Information and Internet",836,25,04/02/25
4125076115,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,986,25,04/02/25
3875376305,46623,Data Engineer,Full-time,"GEI Consultants, Inc.",Ithaca, NY,Environmental Services and Renewable Energy Semiconductor Manufacturing,200,34,04/02/25
4087430535,36095797,Data Engineer,Full-time,EvenUp,San Francisco, CA,"Technology, Information and Internet",609,200,04/02/25
4138391474,1586,"Data Engineer, Amazon Shipping",Full-time,Amazon,Bellevue, WA,Software Development,705,151,04/02/25
4090674532,96668235,Data Engineer,Contract,"NasTech Global, Inc.,",Nashville, TN,IT Services and IT Consulting,609,200,04/02/25
4090109946,49151727,Data Engineer,Full-time,Publicis Collective,New York, NY,Advertising Services,808,200,04/02/25
4064417083,66321745,Junior Data Engineer,Contract,SynergisticIT,Illinois, United States,IT Services and IT Consulting,200,65,04/02/25
4151639597,445873,Data Engineer,Part-time,McCarthy & Holthus LLP,San Diego, CA,Law Practice,678,65,04/02/25
4146947895,23662,Data Engineer Intern,Internship,Kimball Midwest,Columbus, OH,Wholesale,551,200,04/02/25
4114569752,1742506,Data Engineer,Contract,INSPYR Solutions,Vienna, VA,Banking and Financial Services,627,200,04/02/25
4152142438,86694680,Senior Data Engineer,Full-time,Ascendion,McLean, VA,Banking and Financial Services,678,200,04/02/25
4143007707,162515,Data Engineer,Full-time,Aristotle,Provo, UT,IT Services and IT Consulting,653,200,04/02/25
4149180996,18476,Data Engineer,Contract,Brooksource,Cincinnati Metropolitan Area,OH,"Financial Services, Banking, and Investment Banking",678,200,04/02/25
4151623319,1097,Data Engineer,Full-time,Verizon Data Services,Ashburn, VA,Telecommunications,678,47,04/02/25
4130373024,66321745,Data Engineer (Junior),Contract,SynergisticIT,Illinois, United States,IT Services and IT Consulting,858,200,04/02/25
4148160102,9319439,Data Engineer,Full-time,Bombora,Reno, NV,"Technology, Information and Internet",678,200,04/02/25
4136369909,101021,Data Engineer,Full-time,Elder Research,United States, United States,IT Services and IT Consulting,677,200,04/02/25
4125068143,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,885,25,04/02/25
4148243134,2433416,Data Engineer II,Full-time,Chewy,Plantation, FL,Retail,620,200,04/02/25
4059574274,66321745,Junior Data Engineer,Full-time,SynergisticIT,Illinois, United States,IT Services and IT Consulting,925,25,04/02/25
4128621563,3653845,Software Engineer - Database Engineering,Full-time,Snowflake,Bellevue, WA,Software Development,507,200,04/02/25
4145148222,1834233,Data Engineer II,Full-time,Mastercard Processing S.A.,Arlington, VA,Financial Services,609,25,04/02/25
4109282447,2646,Data Engineer III,Full-time,Walmart,Sunnyvale, CA,Retail,657,200,04/02/25
4091035973,1586,"Data Engineer, GSF",Full-time,Amazon,Bellevue, WA,Software Development,518,128,04/02/25
4149110150,90439523,Software Engineer - LLM infrastructure,Full-time,Samooha,San Mateo, CA,Software Development,972,25,04/02/25
4078225045,66321745,Junior Data Engineer,Contract,SynergisticIT,Illinois, United States,IT Services and IT Consulting,814,103,04/02/25
4125059659,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,742,25,04/02/25
4127871476,11104,Data Engineer,Full-time,"Broadcast Music, Inc. (BMI)",Nashville, TN,Musicians,572,200,04/02/25
4081422480,33258172,Data Engineer,Full-time,Seneca Nation Group,Washington, DC,"Technology, Information and Internet",200,165,04/02/25
4151561751,40787483,Senior Data Engineer,Full-time,Thryv,United States, United States,Marketing Services,678,200,04/02/25
4125076116,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,535,25,04/02/25
4148686745,3879704,Data Engineer Intern,Full-time,Republic Finance,Plano, TX,Financial Services,678,200,04/02/25
4137563290,73072,Data Engineer Intern,Internship,Cadent,Jacksonville, FL,Advertising Services,767,200,04/02/25
4117967811,2689946,Data Engineer,Contract,BayOne Solutions,Sunnyvale, CA,Retail,972,200,04/02/25
4144534680,72742192,Data Engineer,Full-time,EDGE,Chicago, IL,Financial Services,677,200,04/02/25
4125070004,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,943,25,04/02/25
4131992393,2284,Data Engineer,Full-time,Dow Jones,Gaithersburg, MD,Online Audio and Video Media,901,200,04/02/25
3917185512,11787695,Data Engineer,Full-time,ASCENDING Inc.,Fairfax, VA,Internet Publishing,200,200,04/02/25
4150550646,4593,"Senior Leader, Data Analytics Engineering, Distinguished Engineer",Full-time,Western Digital,San Jose, CA,"Computer Hardware Manufacturing, Computers and Electronics Manufacturing, and Semiconductor Manufacturing",678,31,04/02/25
4125065300,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,572,25,04/02/25
4112699926,40783,Data Engineer,Full-time,Inceed,Oklahoma City, OK,Staffing and Recruiting,798,200,04/02/25
4125058750,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,763,25,04/02/25
4140342503,70099836,Data Engineer/Senior Data Engineer,Full-time,Volastra Therapeutics,New York, NY,"Technology, Information and Internet",620,148,04/02/25
4147808808,1447520,Staff Data Engineer - Samsung Ads,Full-time,Samsung Electronics America,Mountain View, CA,Computers and Electronics Manufacturing,789,151,04/02/25
4125072864,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,876,25,04/02/25
4076509364,33246798,Software Engineer Graduate (Data - Search - TikTok.US ) - 2025 Start (BS/MS),Full-time,TikTok,San Jose, CA,Entertainment Providers,200,98,04/02/25
4125072865,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,711,25,04/02/25
4139522372,520950,Data Engineer,Other,R.E. Mason,Durham, NC,Software Development,560,51,04/02/25
4144308499,1586,"Data Engineer, WWASFT",Full-time,Amazon,Bellevue, WA,Software Development,620,50,04/02/25
4124384454,3493,Data Engineer,Full-time,Conagra Brands,Chicago, IL,Food and Beverage Services and Food and Beverage Manufacturing,200,200,04/02/25
4125073020,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,832,25,04/02/25
4075864846,3088,"Data Engineer 1 (Python, SQL, AWS)",Full-time,Travelers,Hartford, CT,Insurance,999,200,04/02/25
4137787408,3358364,Data Engineer,Full-time,Artifact Uprising®,Denver, CO,Manufacturing,789,113,04/02/25
4138643143,3965520,Senior Software/Data Engineer,Full-time,Checchi Capital,Beverly Hills, CA,Investment Management,705,200,04/02/25
4117851034,523382,Data Engineer,Full-time,INVISTA,Wichita, KS,Chemical Manufacturing,771,200,04/02/25
4127772210,226644,Data Engineer,Full-time,Sports Business Journal,United States, United States,Spectator Sports,572,200,04/02/25
4148830630,18059273,Senior Data Engineer - ETL/ Big Data/ Hadoop,Full-time,MNJ SOFTWARE,Home, KS,IT Services and IT Consulting,678,200,04/02/25
4125073023,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,507,25,04/02/25
4151656739,67435,Data Engineer,Full-time,Connecticut Innovations,New Haven, CT,Utilities and Software Development,678,200,04/02/25
4125069012,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,609,25,04/02/25
4125059532,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,981,26,04/02/25
4151529910,4725,IT Data Engineer - Remote,Full-time,Mayo Clinic,Rochester, MN,Hospitals and Health Care,730,200,04/02/25
3970353535,3650502,Data Engineer,Full-time,Figma,New York, NY,Design Services,651,200,04/02/25
4005089120,46623,Data Engineer,Full-time,"GEI Consultants, Inc.",Ithaca, NY,Environmental Services and Renewable Energy Semiconductor Manufacturing,798,91,04/02/25
4125060555,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,511,25,04/02/25
4144189912,71664418,Data Engineer,Full-time,VRGL,Dallas, TX,Investment Management and Software Development,677,200,04/02/25
3787726033,29550,Data Engineer -  IDELIC,Full-time,Innovation Works,Pittsburgh, PA,Internet Publishing,200,25,04/02/25
4119933863,69639337,Data Engineer,Full-time,BeaconFire Inc.,New Jersey, United States,IT Services and IT Consulting,725,200,04/02/25
4148737279,76322470,Data Engineer,Full-time,N-able,Austin, TX,IT Services and IT Consulting,953,200,04/02/25
4109073488,72143958,Data Engineer (057-24),Full-time,"Anglicotech, LLC",Honolulu, HI,IT Services and IT Consulting,756,200,04/02/25
4126615988,1586,"Data Engineer, Ads Finance",Full-time,Amazon,Bellevue, WA,Software Development,613,200,04/02/25
4128478242,3088,Data Engineer I,Full-time,Travelers,Hartford, CT,Insurance,711,200,04/02/25
4067136205,72008814,Data Engineer,Full-time,Ownwell,Austin, TX,"Technology, Information and Internet",799,200,04/02/25
4056152068,81777085,Data Engineer,Full-time,Digital Janet,United States, United States,IT Services and IT Consulting,729,200,04/02/25
4126025006,13703,Data Engineer,Full-time,Magna International,Lowell, MA,Motor Vehicle Manufacturing,763,200,04/02/25
4108589304,9240,Data Engineer 2,Full-time,Garmin,Olathe, KS,Computers and Electronics Manufacturing,748,200,04/02/25
4145881896,74742192,Engineering - Data Engineer,Full-time,Read AI,Seattle, WA,"Software Development, Technology, Information and Internet, and IT Services and IT Consulting",560,95,04/02/25
4125067661,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,511,25,04/02/25
4125439276,9240985,Data Engineer,Full-time,Shamrock Trading Corporation,Overland Park, KS,Truck Transportation,885,200,04/02/25
4139680329,3076,Data Engineer,Full-time,Kforce Inc,Austin, TX,"Retail Office Equipment, E-Learning Providers, and Professional Training and Coaching",560,200,04/02/25
4131908589,9344338,Data Engineer,Full-time,Heaven Hill Brands,Louisville, KY,Beverage Manufacturing,572,200,04/02/25
4151565450,11400117,Senior Data Engineer,Full-time,Top Stack,King of Prussia, PA,Financial Services and Biotechnology Research,678,200,04/02/25
4107714101,5001964,Data Engineer,Full-time,Curant Health,Smyrna, GA,Hospitals and Health Care,507,200,04/02/25
4049569809,68021109,SQL Data Engineer,Full-time,Careers at Roambee,Dallas, TX,"Transportation, Logistics, Supply Chain and Storage",527,77,04/02/25
4067535454,15749701,Data Engineer,Full-time,KDA CONSULTING INC,Herndon, VA,IT Services and IT Consulting,502,112,04/02/25
4143426836,18043,Data Engineer,Full-time,Addison Group,Houston, TX,Services for Renewable Energy,560,200,04/02/25
4119108782,300092,Data Engineer,Contract,wowbrands,Columbus, OH,Advertising Services,572,200,04/02/25
4129950100,66321745,Data Engineer (Junior Level),Full-time,SynergisticIT,Illinois, United States,IT Services and IT Consulting,818,30,04/02/25
4125063292,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,696,25,04/02/25
4142269222,35590008,Data Engineer,Contract,Rockwoods Inc,Virginia, United States,Information Technology & Services,677,200,04/02/25
4142641497,2833966,Data Engineer- Java/Spark/SQL,Contract,TekSalt Solutions,Charlotte, NC,IT Services and IT Consulting,915,200,04/02/25
4081433962,2646,(USA) Data Engineer III,Full-time,Walmart,Sunnyvale, CA,Retail,731,200,04/02/25
4143030357,101021,Data Engineer,Full-time,Elder Research,United States, United States,IT Services and IT Consulting,789,200,04/02/25
4151630958,445839,Junior Software Engineer (Python),Full-time,Synergy ECP,Annapolis Junction, MD,IT Services and IT Consulting,622,25,04/02/25
4062253521,66321745,Data Engineer - Remote (Entry/Junor),Contract,SynergisticIT,Illinois, United States,IT Services and IT Consulting,731,200,04/02/25
4142625139,3076,Data Engineer,Contract,Kforce Inc,Austin, TX,"Retail Office Equipment, E-Learning Providers, and Professional Training and Coaching",522,200,04/02/25
4125058929,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,711,25,04/02/25
4113536565,66321745,Junior Data Engineer,Contract,SynergisticIT,Illinois, United States,IT Services and IT Consulting,972,102,04/02/25
4125061490,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,729,25,04/02/25
4125063409,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,876,25,04/02/25
4068422830,2833966,Data Engineer,Contract,TekSalt Solutions,Charlotte, NC,IT Services and IT Consulting,200,200,04/02/25
4123110702,69639337,Data Engineer,Contract,BeaconFire Inc.,New Jersey, United States,IT Services and IT Consulting,809,200,04/02/25
4116239425,30324,Data Engineer,Contract,Intelliswift - An LTTS Company,Dublin, CA,Banking,925,200,04/02/25
4125059681,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,609,25,04/02/25
4125065179,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,725,25,04/02/25
4034306310,81777085,Data Engineer,Full-time,Digital Janet,United States, United States,IT Services and IT Consulting,200,200,04/02/25
4148897486,90439523,Software Engineer - Database Engineering,Full-time,Samooha,San Mateo, CA,Software Development,678,31,04/02/25
4125928584,96308949,Data Engineer,Full-time,Elicit,Oakland, OR,Research Services,503,25,04/02/25
4143854772,16167895,Data Engineer,Contract,Agility Partners,Cincinnati Metropolitan Area,OH,Financial Services,677,200,04/02/25
4107126071,34209,Data Engineer,Full-time,Complex NTWRK,Los Angeles, CA,Online Audio and Video Media,972,200,04/02/25
4125063909,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,744,25,04/02/25
4139912338,1337,"Senior Software Engineer, AI Platform",Full-time,LinkedIn,Mountain View, CA,"Technology, Information and Internet and IT Services and IT Consulting",677,196,04/02/25
4138569745,106170142,Data Engineer,Full-time,Luxevision Consulting LLC,San Marino, CA,Business Consulting and Services,511,136,04/02/25
4064737217,3088,"Data Engineer I (AWS, Python, SQL)",Full-time,Travelers,Hartford, CT,Insurance,736,200,04/02/25
4116217130,24015,Data Engineer,Full-time,Medpace,Cincinnati, OH,Pharmaceutical Manufacturing,677,200,04/02/25
4150881064,83745,Sr. Data Engineer I (5540),Full-time,MetroStar,Washington, DC,"Technology, Information and Internet",678,136,04/02/25
4148118932,207470,Data Engineer II - Music,Full-time,Spotify,New York, NY,Musicians,678,200,04/02/25
4144544485,2610,Data Engineer Intern,Internship,Panasonic North America,Newark, NJ,"Appliances, Electrical, and Electronics Manufacturing",620,200,04/02/25
4033089164,482314,Data Engineer 4,Full-time,"KCI, LLC",Charlotte, NC,Telecommunications,200,88,04/02/25
4045414207,66321745,Junior/Entry Level Data Engineer,Full-time,SynergisticIT,Illinois, United States,IT Services and IT Consulting,668,25,04/02/25
4125067257,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,560,25,04/02/25
4130354813,854801,Data Engineer,Full-time,Interclypse,Annapolis Junction, MD,IT Services and IT Consulting,711,200,04/02/25
4136582865,349016,Data Engineer,Full-time,SBLI,Woburn, MA,Insurance,711,200,04/02/25
4045412732,66321745,Remote Software Engineer (Junior/Entry),Full-time,SynergisticIT,Illinois, United States,IT Services and IT Consulting,729,25,04/02/25
3875376626,46623,Jr. Web Application Data Engineer,Full-time,"GEI Consultants, Inc.",Ithaca, NY,Environmental Services and Renewable Energy Semiconductor Manufacturing,200,73,04/02/25
4134392409,1222117,Data Engineer (Hybrid; Austin or Salt Lake City),Full-time,Ovivo,Round Rock, TX,Environmental Services,677,200,04/02/25
4040237080,346779,Data Engineer - Onsite,Full-time,PrismHR,Chandler, AZ,"IT Services and IT Consulting, Software Development, and Human Resources Services",527,200,04/02/25
4082899440,242227,Data Engineer,Full-time,SECU Credit Union,Linthicum, MD,Financial Services,910,200,04/02/25
4146999043,9089,Data Engineer,Full-time,World Wide Technology,Issaquah, WA,IT Services and IT Consulting,678,200,04/02/25
4145946996,18434905,Data Engineer,Full-time,Evolus,Newport Beach, CA,Wellness and Fitness Services,620,200,04/02/25
3997339352,445839,Junior Software Engineer,Full-time,Synergy ECP,Annapolis Junction, MD,IT Services and IT Consulting,200,90,04/02/25
4115180158,1309861,Data Engineer,Full-time,Medical Home Network,United States, United States,Hospitals and Health Care,788,200,04/02/25
4139509984,96692,Data Engineer,Contract,"V-Soft Consulting Group, Inc.",Cincinnati, OH,IT Services and IT Consulting,522,200,04/02/25
4087687943,11130470,"Software Engineer, Data Visualization",Full-time,OpenAI,San Francisco, CA,Research Services,598,200,04/02/25
4144085315,92956375,Data Engineer,Full-time,IntelliTech,Alexandria, VA,Internet Publishing,560,25,04/02/25
4125061970,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,572,25,04/02/25
4101198629,521134,Data Engineer,Full-time,People Tech Group Inc,Seattle, WA,Information Services and IT Services and IT Consulting,592,200,04/02/25
4129682269,69639337,Data Engineer,Full-time,BeaconFire Inc.,New Jersey, United States,IT Services and IT Consulting,677,200,04/02/25
3970356046,3650502,Data Engineer,Full-time,Figma,New York, NY,Design Services,200,200,04/02/25
4118880350,1798546,Data Engineer,Full-time,Foodsmart,United States, United States,Wellness and Fitness Services,677,200,04/02/25
4150910058,18084,Backend Data Engineer,Full-time,Houston Rockets,Houston, TX,Spectator Sports,678,200,04/02/25
3875373938,46623,Data Engineer,Full-time,"GEI Consultants, Inc.",Ithaca, NY,Environmental Services and Renewable Energy Semiconductor Manufacturing,200,47,04/02/25
4124666132,11213376,Data Engineer,Full-time,Orbis,Chantilly, VA,Government Relations,535,25,04/02/25
4024748271,62869757,Data Engineer,Contract,First Soft Solutions LLC,Jersey City, NJ,IT Services and IT Consulting,200,200,04/02/25
4125869370,19256,Data Engineer,Full-time,Prestige Staffing,City of Industry, CA,Retail Apparel and Fashion,507,200,04/02/25
4084319724,66321745,Junior Data Engineer,Contract,SynergisticIT,Illinois, United States,IT Services and IT Consulting,711,107,04/02/25
4137192238,33318412,Data Engineer,Full-time,Coterie Insurance,United States, United States,Insurance,560,200,04/02/25
4144923231,25204,Data Engineer,Full-time,Golden State Foods,Irvine, CA,"Food Production, Manufacturing, and Transportation, Logistics, Supply Chain and Storage",620,200,04/02/25
4144813986,1798047,Data Engineer,Contract,Associate Staffing,United States, United States,Staffing and Recruiting,767,200,04/02/25
4125070440,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,742,25,04/02/25
4143584213,18758749,Data Engineer,Full-time,Lucas James Talent Partners,Bloomington, MN,Staffing and Recruiting and Software Development,911,200,04/02/25
4139519498,520950,Data Engineer,Other,R.E. Mason,Durham, NC,Software Development,789,32,04/02/25
4139503782,83745,Data Engineer (5640),Full-time,MetroStar,Washington, DC,"Technology, Information and Internet",876,182,04/02/25
4139684028,3076,Data Engineer,Contract,Kforce Inc,Austin, TX,"Retail Office Equipment, E-Learning Providers, and Professional Training and Coaching",603,200,04/02/25
4125061356,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,742,25,04/02/25
4103529909,10813033,Data Engineer II,Full-time,Hinge Health,San Francisco, CA,Software Development,742,200,04/02/25
4150341019,628480,Data Engineer II,Full-time,PDI Technologies,Dallas, TX,Software Development,947,200,04/02/25
4125067663,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,812,25,04/02/25
4125065628,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,609,25,04/02/25
4101229017,99282368,data engineer,Contract,Bright Mind Solutions LLC,United States, United States,"Computer and Network Security, Computer Networking Products, and Software Development",934,200,04/02/25
4150508142,5303930,Analytics Data Engineer,Full-time,Climb Credit,New York City Metropolitan Area,NY,Financial Services,678,200,04/02/25
4145097610,56432,Data Engineer (Databricks preferred),Contract,Next Ventures,Edison, NJ,"Banking, Capital Markets, and Financial Services",677,200,04/02/25
3937770264,309694,Staff Data Engineer,Full-time,Airbnb,United States, United States,Software Development,200,200,04/02/25
4092397608,75530431,Data Engineer,Full-time,Interwell Health,Boston, MA,"Technology, Information and Internet",828,200,04/02/25
4125057968,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,677,25,04/02/25
4151573046,167750,Associate Data Engineer,Full-time,Techstars,Denver, CO,Venture Capital and Private Equity Principals,678,200,04/02/25
4151636813,10456809,Data Engineer,Full-time,OneSource Regulatory (A ProPharma Group Company),McKinney, TX,Pharmaceutical Manufacturing,678,50,04/02/25
4130712616,10640787,Data Engineer,Full-time,Maven,Ohio, United States,"Information Services, Medical Equipment Manufacturing, and Health and Human Services",535,200,04/02/25
4067743298,66321745,Junior Data Engineer,Contract,SynergisticIT,Illinois, United States,IT Services and IT Consulting,814,200,04/02/25
3875375280,46623,Data Engineer,Full-time,"GEI Consultants, Inc.",Ithaca, NY,Environmental Services and Renewable Energy Semiconductor Manufacturing,200,56,04/02/25
3959436313,90432789,Data Engineer,Contract,LiveMarket,Boston, MA,Software Development,944,200,04/02/25
4143747836,28591920,Data Engineer,Full-time,apexanalytix | Cyber Risk,Greensboro, NC,"Technology, Information and Internet",560,115,04/02/25
4034340380,99282368,ETL Data Engineer,Contract,Bright Mind Solutions LLC,United States, United States,"Computer and Network Security, Computer Networking Products, and Software Development",729,200,04/02/25
4137058734,10795459,Principal Data Engineer,Full-time,OneTrust,Atlanta, GA,Software Development,507,166,04/02/25
4151464196,334570,Senior Data Engineer,Full-time,Intrepid,Arlington, VA,Defense and Space Manufacturing,972,25,04/02/25
4125061491,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,560,25,04/02/25
4002288222,10217975,Data Engineer,Full-time,"CACG, LLC",Fort George G. Meade, MD,Internet Publishing,200,200,04/02/25
4132528897,5250800,"Data Engineer, Proprietary Research",Full-time,Point72,Florida, United States,Financial Services,818,172,04/02/25
4120830016,2289109,"Data Engineer, Analytics (Technical Leadership)",Full-time,Instagram,New York, NY,"Technology, Information and Internet",958,54,04/02/25
4135666879,93246786,Data Engineer - Databricks & Snowflake - Remote,Contract,Accroid Inc,Jersey City, NJ,IT Services and IT Consulting,609,200,04/02/25
4152408062,34666,Data Engineer,Full-time,City Bank,Lubbock, TX,Financial Services,678,200,04/02/25
4091039637,1586,"Data Engineer, GSF",Full-time,Amazon,Bellevue, WA,Software Development,200,180,04/02/25
4133406220,91447303,Data Engineer,Full-time,Dexian,Westlake, TX,Insurance,771,200,04/02/25
4127674883,9402,Data Engineer,Full-time,"Medline Industries, LP",Northbrook, IL,Medical Equipment Manufacturing,943,200,04/02/25
4125065298,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,744,25,04/02/25
4138569541,11816115,Junior Data Platform Engineer,Full-time,Revelio Labs,United States, United States,"Technology, Information and Media and Information Services",740,200,04/02/25
4125059848,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,770,25,04/02/25
4151658312,153364,Data Engineer,Full-time,Genesis Global Workforce Solutions,San Jose, CA,"Technology, Information and Media and Software Development",678,200,04/02/25
4068070235,17933978,Software Engineer (Backend/Data),Full-time,Fathom,San Francisco, CA,"Technology, Information and Internet",200,200,04/02/25
4146021591,2025248,Data Engineer,Full-time,Munetrix + SchoolData,United States, United States,Information Technology & Services,915,200,04/02/25
4098837845,27191862,Data Engineer,Full-time,TapestryHealth,United States, United States,Hospitals and Health Care,511,200,04/02/25
4125066945,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,609,25,04/02/25
4076468844,217273,Data Engineer,Full-time,Ampcus Inc,Austin, TX,IT Services and IT Consulting,200,25,04/02/25
4109399704,74615750,"Software Engineer, Backend - Data Platform",Full-time,Imprint,New York, NY,Financial Services,838,200,04/02/25
4146807226,36211,Data Engineer,Full-time,Kobie Marketing,St. Petersburg, FL,"Technology, Information and Internet",522,200,04/02/25
4152466831,35690611,Data Engineer,Contract,Infotree Global Solutions,Cupertino, CA,"IT Services and IT Consulting, Information Services, and Technology, Information and Media",678,200,04/02/25
4143464184,3088,"Data Engineer I (Python, AWS, Databricks)",Full-time,Travelers,Hartford, CT,Insurance,680,146,04/02/25
4125058769,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,901,25,04/02/25
4125068540,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,754,25,04/02/25
4125059680,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,562,25,04/02/25
4125066081,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,809,25,04/02/25
4120823767,10667,Data Analytics Engineer,Full-time,Meta,New York, NY,"Technology, Information and Internet",901,61,04/02/25
4093671308,92634982,Data Engineer,Full-time,Copeland,St Louis, MO,Climate Technology Product Manufacturing,609,200,04/02/25
4116701966,2412133,Data Engineer,Full-time,i360,Arlington, VA,IT Services and IT Consulting,725,200,04/02/25
3950764417,2646,Data Engineer III,Full-time,Walmart,Sunnyvale, CA,Retail,200,200,04/02/25
4151483850,1977526,Graduate Software Engineer- Seattle,Full-time,Rokt,Seattle, WA,"Advertising Services, Technology, Information and Internet, and Software Development",678,200,04/02/25
4150493076,15258405,Senior Data Engineer,Full-time,Cloud Resources LLC,Texas, United States,IT Services and IT Consulting,947,200,04/02/25
4081172525,1195377,Data Engineer (Remote),Full-time,KBRA,New York, NY,"Technology, Information and Internet",200,200,04/02/25
4111743967,66321745,Junior/Entry Data Engineer,Contract,SynergisticIT,Illinois, United States,IT Services and IT Consulting,598,40,04/02/25
4138246433,16939,Data Engineer,Full-time,"GOJO, Makers of PURELL",Akron, OH,"Chemical Manufacturing, Personal Care Product Manufacturing, and Manufacturing",943,200,04/02/25
4139909594,1337,Senior Software Engineer - Systems and Infrastructure,Full-time,LinkedIn,Mountain View, CA,"Technology, Information and Internet and IT Services and IT Consulting",677,200,04/02/25
4149495209,77158779,Data Engineer,Full-time,"VMC Soft Technologies, Inc",Sunnyvale, CA,IT Services and IT Consulting,609,200,04/02/25
4045412670,66321745,Entry Level Data Engineer - Remote,Full-time,SynergisticIT,Illinois, United States,IT Services and IT Consulting,620,25,04/02/25
4142791618,85645770,Data Engineer,Full-time,Figure,Sunnyvale, CA,Machinery Manufacturing,677,75,04/02/25
4142617065,16690,Data Engineer,Contract,Compunnel Inc.,Nashville, TN,IT Services and IT Consulting,677,200,04/02/25
4125061969,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,945,25,04/02/25
4124389920,3333121,Data Engineer,Full-time,CORMAC,United States, United States,IT Services and IT Consulting,782,193,04/02/25
4125067259,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,767,25,04/02/25
4066466046,102677437,Data Engineer,Contract,Starcom Consultant,Reston, VA,IT Services and IT Consulting,848,116,04/02/25
4137192143,1586,"Data Engineer II, F3 DASH",Full-time,Amazon,Bellevue, WA,Software Development,609,132,04/02/25
